id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18549799,Kitsilano Family home 3 bedroom/2.5 bath,1705687,Stavroula,,Kitsilano,49.26255,-123.18154,Entire home/apt,390,1,8,2019-07-19,0.28,1,0
18552336,South Granville lane house,25150669,Mary,,Marpole,49.21707,-123.14026,Entire home/apt,298,1,49,2019-08-27,1.63,1,0
18560386,"Bright, Private Room with Large Windows, Top Floor",126456251,Terri,,Riley Park,49.23878,-123.10162,Private room,38,30,17,2019-07-03,0.64,7,32
18563528,Large Luxury Kitsilano Beach 2 bedroom 2 bath,89153803,Renaldo,,Kitsilano,49.27177,-123.14902,Entire home/apt,169,30,27,2019-10-01,0.89,1,264
18581544,Sky High 3 Bd/2 Ba & Spectacular Views. Superhost!,2949659,Klay,,Downtown,49.28074,-123.10741,Entire home/apt,280,2,192,2019-10-20,6.28,1,244
18595376,1-bed with Mountain Views in Hip Mount Pleasant,21379679,Roshni,,Mount Pleasant,49.26631,-123.09852,Entire home/apt,190,3,16,2019-10-26,0.52,1,0
18597678,"Charming, private room in delightful Kits House",874660,Penny,,Kitsilano,49.25947,-123.16821,Private room,85,2,89,2019-10-20,2.98,3,125
18603470,Cozy 2 BDR Suite at Kensington Knight /King Edward,20148233,Molly,,Kensington-Cedar Cottage,49.24423,-123.07576,Entire home/apt,95,2,75,2019-09-12,2.51,2,63
18614904,Awesome Downtown Condo +Parking Steps 2 Everything,43148443,Johnny,,Downtown,49.28039,-123.10843,Entire home/apt,135,1,137,2019-10-21,4.60,1,76
18616579,Bright private garden suite off Commercial Drive,47029306,Meg,,Grandview-Woodland,49.267,-123.05821,Entire home/apt,81,3,62,2019-10-28,2.06,1,49
18617790,Kerrisdale fully renovated 2 bedrooms,129334385,Peter,,Arbutus Ridge,49.23741,-123.16847,Entire home/apt,145,2,138,2019-11-06,4.54,1,227
18618045,Delightful Garden Suite off Commercial Drive,3323561,Harvey,,Grandview-Woodland,49.26417,-123.06526,Entire home/apt,100,30,46,2019-05-13,1.70,1,132
18636357,Bedroom in heritage building downtown Vancouver,129481617,Skally,,West End,49.27991,-123.13202,Private room,75,1,20,2018-11-17,0.66,2,0
18638495,"Vancouver, Kitsilano condo 111 steps to Kits beach",49117689,Kimbo,,Kitsilano,49.27293,-123.15032,Entire home/apt,111,6,6,2019-06-09,0.20,1,0
18638835,Luxury downtown condo,9219014,Sarah,,Downtown,49.27866,-123.10905,Entire home/apt,235,1,54,2017-12-31,1.78,1,0
18655249,Welcoming 1 bedroom Kerrisdale Touch of Tuscany,25601665,Raewyn,,Kerrisdale,49.23321,-123.1656,Entire home/apt,125,3,59,2019-10-07,1.96,1,25
18657916,2 Story Cozy Serenity in the Heart of Vancouver,23441743,Tina,,South Cambie,49.25562,-123.12398,Entire home/apt,454,3,28,2019-09-28,1.00,1,180
18668077,LOCATION LOCATION LOCATION! Quiet studio.,129742237,Alexandra,,West End,49.28146,-123.13782,Entire home/apt,139,5,5,2019-10-12,0.23,1,60
18670256,"Spacious 2 BDR, Great location and beautiful views",28171237,Nickolai,,West End,49.28614,-123.12489,Entire home/apt,243,2,76,2019-10-21,2.52,2,147
18672694,Comfy room in Amazing Character House,1125653,Sage,,Dunbar Southlands,49.24428,-123.18006,Private room,59,7,29,2019-09-22,0.96,2,164
18672741,"Stylish, Contemporary Point Grey Suite Minutes to University",129782339,Gordon And Page,,West Point Grey,49.26106,-123.21389,Entire home/apt,145,3,65,2019-10-10,2.20,1,98
18688810,A Warm Welcome to Vancouver,45334693,Marcus,,South Cambie,49.25367,-123.126,Entire home/apt,81,2,58,2019-11-02,2.90,1,14
18690029,Room w/ Private Entrance and Bathroom Near Transit,123356256,Morgan,,Hastings-Sunrise,49.26314,-123.03497,Private room,40,2,83,2019-10-21,2.84,2,14
18707775,Mountainview Room- Long term stays only,31552430,Sandrine,,Kensington-Cedar Cottage,49.24313,-123.08872,Private room,44,30,11,2019-10-19,0.37,2,270
18721585,"Private entrance 2bedroom w/queensize bed, kitchen",130060748,Jeff,,Sunset,49.22913,-123.10302,Entire home/apt,129,1,74,2019-10-20,4.45,4,70
18733868,Private Queen Bedroom in a Quiet Family Home,126456251,Terri,,Riley Park,49.23856,-123.10145,Private room,45,30,13,2019-07-24,0.49,7,9
18735027,Villa Minimale . 30 night min . Central Vancouver,61804583,Keith,,Shaughnessy,49.23915,-123.14649,Entire home/apt,157,30,26,2019-08-24,0.87,2,327
18735448,Hip Gastown Loft,130317864,Vera,,Downtown Eastside,49.28335,-123.10238,Entire home/apt,189,3,156,2019-10-26,5.19,1,315
18736292,Main Street Vancouver Style,72757706,Tara,,Riley Park,49.23329,-123.09981,Entire home/apt,99,3,72,2019-10-13,2.51,1,160
18754110,"Private bedroom, Perfect Location, Amazing Views",52469717,Erynn,,Downtown Eastside,49.28013,-123.10976,Private room,199,1,5,2018-07-01,0.27,2,179
18773655,#2 BBH: Bright Beautiful Home/亮丽之家,41010403,Jimin & Rosemary,,Marpole,49.2171,-123.10709,Entire home/apt,149,1,81,2019-10-03,2.77,1,347
18776875,Sunny Chic Downtown Apartment,101126144,Priscilla,,West End,49.28175,-123.12648,Entire home/apt,250,7,9,2019-07-30,0.76,1,0
18793884,Modern Studio+ free parking+nice view@DT Vancouver,28016034,Chloe,,Downtown,49.27856,-123.1265,Entire home/apt,246,1,185,2019-11-03,6.22,2,139
18794056,Large one bedroom flat near the Drive!,63532318,Nikki,,Grandview-Woodland,49.27019,-123.07517,Entire home/apt,151,1,48,2019-10-20,1.62,1,78
18809180,Amazing Spacious 1br in Downtown Vancouver & view,74643785,Mohammad,,Downtown Eastside,49.28033,-123.1051,Entire home/apt,129,20,13,2019-10-19,0.45,1,140
18812413,2BDR Spacious two level kits home,130833480,Pri,,Kitsilano,49.25842,-123.15056,Entire home/apt,256,30,38,2019-10-09,1.29,2,76
18813602,Yaletown Apartment,130992872,Andy,,Downtown,49.27912,-123.11898,Entire home/apt,151,30,68,2019-09-30,2.26,1,96
18814079,"Mt Pleasant Pad with Patio, Laundry & Gym",26872509,Murray,,Mount Pleasant,49.2665,-123.09888,Entire home/apt,160,9,19,2019-09-04,0.71,1,0
18824110,Chic and Modern Apartment in Downtown,2300898,Jane,,Downtown,49.27592,-123.11515,Entire home/apt,195,2,16,2018-08-12,0.58,2,6
18824596,Cozy one bedroom in Fraserview,64484613,Connie,,Kensington-Cedar Cottage,49.24067,-123.08682,Private room,69,2,103,2019-08-25,3.50,2,67
18858999,Lovely 3-bedroom house on the Drive,23810466,Claudette,,Grandview-Woodland,49.27082,-123.06416,Entire home/apt,151,5,11,2019-07-27,0.39,1,0
18874822,Kitsilano Private Room in Two Bedroom Condo,49838111,Joseph,,Kitsilano,49.26925,-123.17489,Private room,70,14,20,2019-07-26,0.70,2,12
18877251,DT Vancouver Amazing Location,24989145,Ayla,,Downtown,49.2792,-123.12507,Entire home/apt,240,1,116,2019-11-01,4.01,4,339
18878134,"Affordable Budget Suite, Close to Transit!",129193683,Kelvin,,Kensington-Cedar Cottage,49.24033,-123.06248,Entire home/apt,77,1,112,2019-10-28,3.80,1,126
18879201,Pacific Rose Retreat - Modern condo DT Vancouver,131559576,Yuanzhe,,Downtown,49.27741,-123.12947,Entire home/apt,228,1,81,2019-10-20,2.87,1,310
18890736,CONVENIENT WATERVIEW IN DOWNTOWN VANCOUVER+PARKING,131635852,Ella,,Downtown,49.27911,-123.11356,Entire home/apt,81,2,57,2019-10-21,1.93,1,52
18894773,Sunlit 2bed 2bath condo in downtown Vancouver,724919,Jones,,Downtown,49.27935,-123.10663,Entire home/apt,104,6,15,2019-07-11,0.55,2,56
18894921,Scandinavian Oasis in the Sky,2017964,Larissa,,Downtown Eastside,49.27831,-123.10109,Entire home/apt,141,30,6,2019-07-31,0.39,1,178
18896147,Beautiful home with all brand new amenities!,131680638,Paul,,Hastings-Sunrise,49.28833,-123.02547,Entire home/apt,99,3,63,2019-10-27,2.19,1,324
18897481,Stunning Sunny Corner Penthouse Near Downtown VGH,90368928,James,,Fairview,49.25842,-123.12736,Entire home/apt,88,30,39,2019-10-03,1.32,1,70
18911425,My Home in South Granville,17156373,Michael,,Fairview,49.263,-123.1324,Entire home/apt,162,3,83,2019-10-20,2.79,1,0
18913359,Sailing adventure on a 48 ft sloop,25434413,Graham,,West End,49.28829,-123.14227,Private room,250,2,47,2019-09-23,1.64,1,0
18913604,Bright & Spacious 2 Bedroom Home,1094761,Mona,,Hastings-Sunrise,49.2685,-123.0502,Entire home/apt,145,7,25,2019-08-28,0.88,2,128
18914357,Luxurious 2 BR in ❤︎ Downtown w/ Incredible Views,31635801,Dan,,Downtown,49.28122,-123.11993,Entire home/apt,250,30,70,2019-10-24,2.36,1,265
18916040,Centrally Located 3-bedroom home in Cambie Village,78745911,Josh,,Riley Park,49.25276,-123.11022,Entire home/apt,236,2,44,2019-10-13,1.55,1,129
18917744,Stunning 3 bdrm Reno - Few blocks off Commercial,29412479,Leslie-Ann And Suzanne,,Grandview-Woodland,49.27648,-123.07577,Entire home/apt,232,30,2,2019-08-23,0.07,6,224
18932563,"Sofa, so good.    (extenuating circumstances only)",26600031,Kate,,Marpole,49.21219,-123.14403,Shared room,50,1,6,2019-09-24,0.20,2,0
18933939,New Modern Family Home Trendy Area,121590243,Lisa,,Sunset,49.22824,-123.10054,Entire home/apt,660,6,6,2019-07-20,0.21,1,26
18935250,"DT Vancouver 1 bdrm, Steps to Everything",131983294,Chris,,West End,49.2787,-123.13331,Entire home/apt,143,2,21,2017-11-27,0.73,1,8
18946167,Kitsilano Perfection,15973247,Richard,,Kitsilano,49.26692,-123.14949,Entire home/apt,110,31,1,2019-08-25,0.39,1,267
18949400,"Upscale Comfort on the Drive, Family-Friendly",59742273,Candice + Q,,Grandview-Woodland,49.26624,-123.07011,Entire home/apt,169,1,201,2019-10-29,6.91,1,283
18972366,Henry Orchard Retreat – Calm•Urban•Family-friendly,132330828,Bernadett,,Kensington-Cedar Cottage,49.24433,-123.07809,Entire home/apt,100,2,58,2019-10-27,1.99,1,180
18980403,Cosy  private space in Vancouver centrally located,1886797,Carrol,,Kensington-Cedar Cottage,49.2387,-123.08586,Private room,90,30,24,2019-08-24,0.84,3,152
18993515,"Beautiful, Bright, Luxurious, King Master Suite",126456251,Terri,,Riley Park,49.23948,-123.1017,Private room,95,7,23,2019-09-01,0.84,7,92
18993540,2BR garden suite Vancouver- walkable,1644397,Colby,,Riley Park,49.25478,-123.10561,Entire home/apt,114,1,122,2019-11-04,4.09,2,35
19014703,Fabulous home near the beach.,10236964,Kas,,Kitsilano,49.26654,-123.16994,Entire home/apt,250,3,9,2019-09-02,0.32,1,0
19018612,Modern Industrial Suite,42723515,Jenn,,Shaughnessy,49.24761,-123.14056,Entire home/apt,425,3,5,2018-08-12,0.18,1,178
19019070,"Modern suite near trendy Main St, sleeps 1-4",9507265,Zoe,,Riley Park,49.25094,-123.09719,Entire home/apt,95,2,142,2019-10-31,4.81,1,0
19022941,2 Bedroom Comfy Bright Suite,130833480,Pri,,Kitsilano,49.25902,-123.14929,Entire home/apt,250,30,44,2019-08-26,1.52,2,213
19035665,Mount Pleasant Haven,114414731,Lynn,,Riley Park,49.25624,-123.09765,Entire home/apt,85,31,18,2019-09-28,0.62,1,111
19040448,Cozy 2 bedroom basement suite in Vancouver,108811627,Kevin,,Hastings-Sunrise,49.26569,-123.02943,Entire home/apt,99,1,192,2019-11-06,6.57,1,322
19050386,Private Bathroom + Bedroom - Amazing Location,15589948,Humam,,Downtown,49.27775,-123.12868,Private room,85,7,3,2019-01-30,0.11,2,0
19053884,Bookworm Nook in Luxury Hostel,23069890,Rebecca,,Kerrisdale,49.22564,-123.13992,Private room,65,1,317,2019-10-25,10.70,3,85
19055891,Quaint private Kitsilano Bedroom & Bathroom suite!,92576846,Chris,,Kitsilano,49.26233,-123.16682,Entire home/apt,88,2,118,2019-10-26,4.03,2,175
19057561,Welcome to my little West-end,133036537,Cedric,,West End,49.28179,-123.13145,Entire home/apt,65,1,40,2019-09-29,1.41,1,0
19057656,"Convenient, Comfortable, and Stylish- Entire Suite",103617576,Sara,,Downtown,49.2793,-123.10901,Entire home/apt,399,1,46,2019-09-23,1.60,2,17
19070991,"Modern + Bright 1 Bedroom off ""The Drive""",9037016,Suraiya,,Grandview-Woodland,49.27368,-123.07349,Entire home/apt,151,3,12,2019-06-27,0.53,1,0
19071363,Pvt Bdr+ Pvt Bth in Downtown Vancouver w/ View,5479318,Benny,,Downtown,49.27743,-123.10937,Private room,88,1,75,2018-12-16,2.63,1,0
19073601,amazing view and awesome amenities,133164169,Xerxes,,West End,49.28537,-123.12304,Shared room,61,30,36,2018-03-16,1.22,1,180
19084844,Cozy and friendly space near the PNE,40840488,Maret,,Hastings-Sunrise,49.28486,-123.04701,Private room,45,2,95,2019-10-24,3.43,2,147
19085886,Steps away from Granville Island!,51620742,Ryan,,Fairview,49.2652,-123.13778,Entire home/apt,94,1,33,2019-09-23,1.13,1,2
19093707,Cozy apt in a beautiful house in great location,133364409,Mohammad,,Mount Pleasant,49.26446,-123.08998,Entire home/apt,100,1,127,2019-10-05,4.31,1,3
19095540,1 Bed West End  Dec 1-March 9 inclusive,97356,Barbara,,West End,49.28566,-123.13273,Entire home/apt,165,30,12,2019-04-04,0.42,1,105
19099699,New Cozy Modern Convenient 1Br Condo High view gym,133425831,Lucy,,Renfrew-Collingwood,49.23542,-123.02487,Entire home/apt,136,2,75,2019-09-24,2.55,1,73
19101912,Family Friendly Home in Main St. Neighbourhood,133451355,Jeff,,Riley Park,49.24129,-123.09786,Entire home/apt,300,3,7,2018-07-22,0.25,1,0
19118514,Gorgeous Views! Free parking. pool /AC.Licenced,66200235,Erik & Lynn,,Downtown,49.27912,-123.10951,Entire home/apt,320,2,113,2019-09-22,3.96,1,346
19120673,Unique West Coast home near UBC,1887496,Juliette,,West Point Grey,49.25873,-123.21445,Entire home/apt,780,5,13,2019-08-14,0.47,2,34
19121261,Private Room in Kerrisdale,133623691,Kenneth Gerald,,Kerrisdale,49.22172,-123.15246,Private room,85,3,19,2019-07-27,0.73,2,90
19124077,Executive Loft with City & Mountain Views*****,95570997,Linda & John,,Mount Pleasant,49.26733,-123.0988,Entire home/apt,119,5,32,2019-09-22,1.16,1,12
19137495,Beautiful Modern Studio in heart of downtown,108570318,Sara,,Downtown,49.28047,-123.12297,Entire home/apt,108,1,132,2018-08-29,4.60,1,0
19138815,The Beach House,133781038,Tracey,,Kitsilano,49.27057,-123.1845,Private room,55,30,42,2019-09-02,1.43,1,132
19144132,Studio+Solarium+Parking,42917524,Stoyan,,Downtown,49.27692,-123.1187,Entire home/apt,129,31,12,2019-09-20,0.42,1,158
19144880,Cozy Private Room/Bath In Family Home - Vancouver,93312323,Randy,,South Cambie,49.254,-123.12341,Private room,63,1,116,2019-10-22,3.93,2,240
19147312,Luxury 1 Br Condo w/ patio/gym and pool,133874160,Henry,,Renfrew-Collingwood,49.23355,-123.02464,Entire home/apt,100,2,147,2019-10-13,5.08,1,36
19147639,Cambie Village Douglas Park house for rent 4 BR,69139395,Lisa M,,South Cambie,49.25398,-123.12019,Entire home/apt,399,90,0,,,7,312
19160773,Spacious Shaugnessy Heritage Home (West Vancouver),126398290,Trang,,Shaughnessy,49.23507,-123.13469,Entire home/apt,300,2,81,2019-10-20,2.78,3,166
19189532,"1+ BR Apt near The Drive & Trout Lake, central loc",67266938,Alison,,Kensington-Cedar Cottage,49.24865,-123.06944,Entire home/apt,110,5,23,2019-10-18,0.81,4,326
19194282,Massive Gastown Heritage Suite + Rooftop,132699500,Sofia,,Downtown Eastside,49.2811,-123.10715,Entire home/apt,430,5,103,2019-10-25,3.67,1,340
19199007,Cozy & Central Place- Feels like home,134317212,Henry,,Kensington-Cedar Cottage,49.24286,-123.05869,Private room,36,1,59,2019-10-23,2.04,1,56
19199606,Entire Floor w/ 2 Bedrooms (King + Queen),133863347,Dong Suk,,Marpole,49.21744,-123.14302,Private room,100,1,143,2019-10-20,4.91,1,63
19206071,"Clean, Private, 2 bed, 1.5 bath laneway house",21066002,Sarah & Yannick,,South Cambie,49.25009,-123.11987,Entire home/apt,154,2,69,2019-10-14,2.40,2,171
19208688,Spacious condo at Kits Beach,129749667,Devan,,Kitsilano,49.27163,-123.15183,Entire home/apt,100,2,47,2019-10-21,1.67,1,0
19209231,"Vanc modern quiet 15min walk to d/t, 10min to VGH",134413178,Shaireen And Sean,,Fairview,49.26468,-123.12729,Entire home/apt,199,3,61,2019-10-18,2.14,1,349
19211342,One bedroom apartment in Kits.,134435512,Karen,,Kitsilano,49.26828,-123.15511,Entire home/apt,81,14,3,2019-08-14,0.11,1,0
19228963,Cozy Lux Kits Beach,134620368,Linda,,Kitsilano,49.27296,-123.15485,Entire home/apt,149,1,7,2018-06-27,0.24,1,204
19230547,2BR with private bath in central Vancouver,117119918,Kitty,,Kensington-Cedar Cottage,49.23954,-123.0897,Private room,46,30,6,2019-07-01,0.26,6,327
19236655,Executive Condo Downtown & Parking,118361687,Peggy,,West End,49.28869,-123.12789,Entire home/apt,145,30,29,2017-10-07,0.99,1,324
19251596,Bayview Heritage House,134812960,Andrea,,Kitsilano,49.26607,-123.18166,Entire home/apt,110,14,29,2019-11-04,1.85,1,178
19268345,Central garden suite in Cedar Cottage,55970791,Martin,,Kensington-Cedar Cottage,49.25127,-123.0861,Entire home/apt,92,2,68,2019-11-03,2.45,1,242
19271551,Executive Downtown Apartment With Views From Every Room,25145831,Sarah,,Downtown,49.27867,-123.11894,Entire home/apt,250,30,146,2019-11-01,5.08,1,166
19271929,One bedroom apartment within downtown Vancouver,106622944,A,,Downtown,49.27895,-123.12161,Entire home/apt,115,30,13,2019-07-22,0.54,2,193
19273894,Spacious studio in West end,134972260,Jackson,,West End,49.2891,-123.13511,Entire home/apt,115,4,3,2018-08-17,0.11,1,0
19273990,Mount Pleasant Garden Suite,56302043,Stephan,,Mount Pleasant,49.25929,-123.10301,Entire home/apt,100,2,201,2019-10-19,6.92,1,140
19274855,Shangri-La Serenity Suite,102554136,Bonnie,,West End,49.28505,-123.1247,Entire home/apt,268,30,0,,,3,0
19298482,Master Bedroom Suite+Free Parking+ Gym+ Pool+Sauna,40454619,Alex,,Downtown,49.28235,-123.1132,Entire home/apt,49,1,92,2019-09-27,3.15,2,358
19314785,Kitislano Hide away,37446487,Angelo,,Kitsilano,49.26135,-123.15167,Entire home/apt,275,20,9,2019-07-19,0.31,1,362
19332081,Sandy room,68010340,Joe,,Riley Park,49.23825,-123.10134,Private room,69,1,87,2019-06-09,3.00,9,90
19332346,Bright Sunny Condo on the Water NE False Creek,84521236,K,,Strathcona,49.27283,-123.10001,Private room,176,1,31,2019-08-25,1.08,1,0
19347698,Stylish 3 bedroom home in Riley Park,41869058,Chrystal,,Kensington-Cedar Cottage,49.24069,-123.08977,Entire home/apt,199,3,63,2019-09-30,2.44,1,306
19361482,Best location ! Beautiful Apartment with Parking.,54366625,Anastasia,,Downtown,49.27947,-123.10766,Entire home/apt,230,2,129,2019-11-05,4.46,1,99
19366614,Stylish 2-Bedroom Apartments in New House,129667696,Igor,,Hastings-Sunrise,49.26567,-123.04414,Entire home/apt,110,2,158,2019-10-17,6.68,2,56
19386049,New Building in Historic Chinatown,3216471,Zander,,Downtown Eastside,49.2791,-123.10046,Entire home/apt,114,3,56,2019-08-26,1.95,1,0
19388671,Gorgeous Bachelor in Downtown Vancouver,134758907,Vida,,Downtown,49.27811,-123.1266,Entire home/apt,176,3,5,2019-09-28,0.23,10,68
19406398,Charming New Basement Suite!,1094761,Mona,,Hastings-Sunrise,49.26643,-123.0495,Entire home/apt,62,7,28,2019-08-25,0.98,2,69
19408516,Updated Heritage Home near Commercial Drive,18678348,Michael,,Grandview-Woodland,49.27723,-123.06495,Entire home/apt,395,5,6,2018-08-07,0.21,1,0
19414332,"Quiet, Large + Bright Character Apartment",2777740,Alyse,,Fairview,49.26279,-123.14079,Entire home/apt,151,4,6,2019-09-05,0.21,1,292
19415316,Private suite in Shaughnessy,136120515,Mandi,,Shaughnessy,49.24112,-123.13701,Entire home/apt,151,2,52,2019-09-22,1.82,1,40
19415656,Private Suite on 'The Drive' close to restaurants.,77990053,Jen,,Grandview-Woodland,49.27022,-123.06706,Private room,120,2,91,2019-09-30,3.16,1,0
19416789,House in Great Vancouver 'hood. Sleeps up to 4.,93312323,Randy,,South Cambie,49.25516,-123.12477,Entire home/apt,199,5,2,2017-07-18,0.07,2,0
19430581,Modern suite with private 1-bdrm & private bath,27962,John,,Renfrew-Collingwood,49.26177,-123.05606,Private room,75,2,125,2019-10-30,4.35,1,38
19434101,New private garden suite across from the beach,1247708,Agata,,West Point Grey,49.2701,-123.18891,Entire home/apt,176,3,33,2019-10-20,1.14,1,81
19435899,Kitslano House  near Beach with Parking,136244506,Sheena,,Kitsilano,49.2616,-123.18229,Entire home/apt,168,1,45,2019-09-03,1.56,1,306
19436703,"Ground Suite Vancouver Heights, just renovated",25439335,John,,Hastings-Sunrise,49.28307,-123.03109,Entire home/apt,120,4,13,2019-07-21,0.47,1,178
19437169,163 1 Bedroon & Den Sleeps 3,600607,Bruce,,West End,49.28747,-123.12613,Entire home/apt,88,32,1,2017-08-16,0.04,48,3
19441847,4BR COZY FAMILY HOME- King Size Bed + NEAR DT+YVR!,34696573,Cammy,,Kerrisdale,49.22355,-123.15831,Entire home/apt,380,2,80,2019-11-01,2.79,3,311
19459877,Amazing Downtown Views from a Mid-Century Building,2189739,Mike & Lara,,Downtown,49.28002,-123.12634,Entire home/apt,63,1,173,2019-10-25,6.26,1,329
19469445,Double Double on Beach Ave,136575879,Jon,,Downtown,49.27527,-123.1324,Shared room,330,30,34,2018-09-17,1.20,1,90
19470470,Kitsilano Beach Living,136594408,Pantelis,,Kitsilano,49.26786,-123.14805,Entire home/apt,151,30,2,2018-08-25,0.13,1,0
